id,tweet,emotion
4503,@shod_jpg aye man she was fuming xo,anger
4910,"@allysonalfonso haha, its under 18 :@ so ive got no one to go with  curse none of my friends liking TAI lol",neutral
1258,"#personaldevelopment\n\nToday is a gift, that's why it's called the present... #happiness #optimism #entrepreneur #personaldevelopment …",joy
4966,@stoweboyd I'm with ya.... @howardlindzon doesn't  follow me either,neutral
50,Lisa: Getting what you want all the time will ultimately leave you unfulfilled and joyless.,sadness
5292,school..  i wish it would just end already!,neutral
2976,"@twlldun @bbcquestiontime @JacobReesMogg @leicesterliz @normanlamb @CarolineLucas @JuliaHB1 Oh god, not Brewer again. The horror, the horror",fear
2653,"@David_Stepp Any other election, fine vote 3rd party as useless as it is but not this one. I hesitate to say it'd be selfish but...",fear
2947,whats with these boxes when i search google on chrome  #distracting,fear
3430,@WunderlistHelp are you guys still down? When can we go up? #panic,fear
4492,I guess #bradangelina &gt; #anger &gt; #blacklivesmatter,anger
2816,How had Matty Dawson not scored there!!!!! #terrible,fear
3234,"@aroseblush Hello !\nThe bigger the bully, the more crocodile tears. Bullies always act like offended victims.",fear
2868,"339:709 A local habitation and a name.\nSuch tricks hath strong imagination,\nThat, if it would but apprehend some joy,\n#AMNDBots",fear
1848,@stackee Charlie attempted to suffocate me with a cushion for cheering so much at the great news 😂😂,joy
5629,Now to go home and cry,neutral
4498,What terrible thing to see and have no vision-\n\nHelen Keller-\n\n-Begin with the end in mind-\n\nStephen Covey-\n\n#whereareugoing #relentless,anger
41,If Angelina Jolie can't keep a man no one can. Today we mourn because Love is dead,sadness
5663,"It feels like it should be a Bank Holiday weekend!  I bet it is in France, they're always on holiday...",neutral
3272,second episode of AHS 6 here i go,fear
974,"@KeithOlbermann depressing how despicable Trump, with no policies, campaigning on bigotry &amp; rancour can be so close, evil immoral disaster",sadness
3737,#DonKing lion of #black community speaks truth to power of @POTUS insult 'black vote is given away cavalierly...playing by (@TheDemocrats)',anger
5195,Bacon Fail.  Ended up with a commiseration muffin,neutral
4290,I'm girly in the sense that I always have lashes &amp; nails done but tomboy in the sense that black is my only color &amp; refuse the ruffle life,anger
4048,@SSheil coincidentally watched Ulzana's Raid last night - brutally indignant filmmaking.,anger
2570,not only was that the worst @EGX that's I've attended but worth one of the worst cons I've been to in the last 5 years #terrible,fear
5203,shower before doctor's appointment,neutral
4163,@AdamRichards_10 I done a mix of win and -1 and scores are 2-0 2-0 3-0 4-0 4-0 and then moyes was 1-0 down was fuming. Would of been easy,anger
2768,Wishing i was rich so i didnt have to get up this morning #poor #sleepy  #sad #needsmoresleep,fear
5165,@RaNTeLLDaT I KNO I SHOULDA CAME,neutral
2288,Loving  #Pitch so far !! 🤗🤗🤗 @PITCHonFOX @Global_TV  #chills #smiling,joy
5533,@lettucegirl I love to! But I'm only available from 5pm.  and where dear? Would love to help @maecy convert her vids.ï¿½,neutral
4204,"@CBSBigBrother never bring back Meech and Bridgette. Crying because someone looks at you? Ugh, and Bridgette. #bitter",anger
3335,"Malins with another surging run forward almost sets McCreadie up at the far post.  Decent game for the neutral, nervous for @Lewes_cfc fans",fear
5665,"Nina was on my lap, but just decided to jump off",neutral
2193,I turn 25 in two weeks. I am so happy. 24 was my darkest year yet. I am elated that I survived,joy
35,Shoutout to the drunk man on the bus who pissed in a bottle and on the seats #grim,sadness
5383,@pyroezra idk if i could.  it would cost me soo much there.,neutral
1740,"It's not that the man did not know how to juggle, he just didn't have the balls to do it.\n#funny #pun #lol #hilarious #punny",joy
3278,We hesitate to #live our #dream because of some unknown #fear which actually does not exist.' #AqeelSyed\n\n#LifeisBeautiful #LiveWithPurpose,fear
3565,@camilluddington the fact that YOURE nervous makes me want to crawl in a hole,fear
1026,"@DxfyingGrxvity - frustration, looking up at Elphaba in a frown of aggravation. Her high pitched voice was growing more and more --",sadness
954,"Fucking gutted, disheartened &amp; so pissed off.Gone from 1 off the toughest most resolute defences to the worst &amp; most shambolic #SCFC #STOHUL",sadness
3299,#GADOT please put a left turn signal at Williams and Ivan Allen Jr Blvd. This is absolutely ridiculous #ATLtraffic,fear
3847,@TrussElise Obama must be fuming.. lol,anger
3939,Clash of the titans and wrath of the titans 🙌🏾🙌🏾🙌🏾 🔥,anger
5238,"@tommcfly Oh no! A lot of people are starting to tweet again! Hope you could still read our multiple tweets  Philippines tour, please?",neutral
5396,Spent some time exploring Atlas and Hercules craters; re-finding things in UMa; Oph; Ser Caput; &amp; Saturn w/ a fogged eyepiece   Home by 2a,neutral
1310,#smile #instagramers : #Selfie#BestMeSelfie#Me#Smile#BestMeCameraIsGreat#EmojiGrid#LikeforLike#Friend#Girl#Boy#Tattoos#Family#6Pack#G...,joy
1714,Icon is pochama.\nHe is very cute and easily elated.,joy
1353,Watch this amazing live.ly broadcast by @brooke_bridges  #musically,joy
2498,Annoyed with @TripAdvisorUK bullying me to download an app that eats my phone memory. Will seek alternative from now. #bully #tripadvisor,fear
4412,@JBCrewdotcom how his own fans insult him,anger
130,Write drunk. Edit Sober. \nForget to save. Wake hungover.\n#amwriting #sober,sadness
3785,You a fuck boy if you run drag routes back to back in madden,anger
235,@rosalilium I'm wearing all black tomorrow to mourn. 😭💔,sadness
5894,Wearing glasses gives me a headache.,neutral
262,Patti seems so sad. She stamped and ran behind the sofa. We will have to give her plenty of love and affection...more than usual. #sad,sadness
1386,Watch this amazing live.ly broadcast by @jaredhorgan #lively #musically,joy
1279,"And by the way, Takeru's eyes sparkling while eating was like the cutest thing ever.",joy
2062,I'm really hitting all flavors of my sparkling water rap. But you know what's tripping me out? These half French and Spanish flavors.,joy
279,my bls depress the blake,sadness
3148,"@paige_christian awe man, when are you free then? ☹️️☹️️☹️️💘💘💘",fear
1052,#sober life,sadness
5990,@deabarnes why??,neutral
2425,@Jchawes What is your favorite #horror movie? #ghosthunters,fear
684,Even a pencil✏ never #stayed  with me until it's #end ⚫ 😞,sadness
646,I'm allowed to sulk,sadness
651,@naynay_whores im pretty sure cause ever since saturday ive just been super sad lol,sadness
1985,"@peregrinator1 I admittedly went into this series thinking we'd see the Jedi in their heyday, not as dysfunctional UN Peacekeepers in space",joy
3161,Another fun fact: i am afraid,fear
5951,is thinking about a career change,neutral
3420,@mackenzian yes! That was my one qualm. These are deeply theological issues we're engaging theologically.,fear
1821,"@walterdonovanSS @mrb_rides_again evil, rich white men and their fucking cronies in intelligence/gov/academia using blithe blacks as fodder",joy
1751,"Cover it up with a smile, maybe it'll get better",joy
3580,@sphiwememela...its bad.I am fearing for my life🙏,fear
866,It's been a week of awful connectivity with @TMobile no service or only 4G is not what Im paying for. #unhappy #poorservice,sadness
863,So you're unhappy?,sadness
1661,@EducatedNPetty white pricks that were laughing at your use of language won't be crying over your coffin but rejoicing that you're another,joy
4324,Bon on allume madden,anger
5489,I almost lost you again phone  silly indy,neutral
2804,Your boy' is having a nightmare @VivaLaSergio,fear
986,"The 2nd step to beating #anxiety or #depression is realising that it's not about waiting for ...., Take action yourself now.",sadness
2137,"@airtelindia have some issues with my broadband bill ,I am charged for the month before I signed up with airtel..",joy
3261,Not sure that men can handle a woman that's got her crap together.  #independent,fear
1902,[Moment of levity on the B41] Baby: I want ISIS! Give me ISIS!\nMom: Shh!\nBaby: I want ISIS!\nWest Indian woman: She wants what?\nMom: *Ices*.,joy
1994,A lifetime of laughter at the expense of the death of a bachelor,joy
2401,"@ExaltedCaptain reality in the form of endless tragedies. She didn't know how to react at first, being too frightened to repeat another--",fear
3105,courage the cowardly dog is like american horror story for kids,fear
2066,you know it's beauty when the smile is her best curve,joy
1315,Melissa Benoist and Grant Gustin HAVE to do a musical crossover episode! #glee origins #arrowverse,joy
4801,@saynerd01 omgg hhaha nooo! drag me to hell is EVVIIIL! and angels and demons supposedly sucked   ohh no haha,neutral
2531,@_MariaPetrova should have stopped after 'smiled'. Being rude=not the same as being funny.It was just being mean #bully  #stoppickingonwomen,fear
2197,PM nawaz sharif adressed in uno produced mirth among kashmires well done pak wel done nawaz .we want demilterization,joy
3304,Fosu-Mensa is having a nightmare 15 minutes. Difference between Premier League reserves and League 1 is still wide,fear
1048,We have left #Maine. #sadness,sadness
366,@Fly_Norwegian quite simply the #worst #airline #worstairline I've ever used! #shocking #appauling #dire #dismal #beyondajoke #useless,sadness
460,"@midnight #EndTrumpweek please, it's #depressing me.",sadness
5539,@girltrumpet she said no,neutral
1403,@headfirst_dom I often imagine hoe our moon would feel meeting the jovial moons which are all special,joy
3395,"I start work tmrw yall, i'm nervous lol",fear
4668,jelly baby is my favourite insult,anger
3354,And it pisses me off more they killed people who surrendered. Hands up and all. If hands visible you shouldn't be fearing for your life,fear
2857,"When your body says FUCK YOU BITCH, You ain't sleeping\n #sleep #cantsleep #drained",fear
5707,is still craving for a cheeseburger.,neutral
2416,Had a conversion with a random fellow passenger on a #melbourne @metrotrains yesterday evening  #youwouldntreadaboutit,fear
3466,@rkuuleiq Fear is best/beast product of God/s. :) #aTheism #theism #biBle #afraid #christianity #hell #heaven #purgatory #psychology #jesus,fear
5973,my 21month daughter's seperation anxiety is intense. it's killing me. i cant leave her sight without her breaking into an anxiety attack,neutral
5008,"Im going in now, it looks like the sun has gone",neutral
846,I know it's the final day of summer when it's the finale of @CBSBigBrother #sadness,sadness
2803,In honor of Shawty Lo passing away I made Dey Know my new alarm clock song so I wake up with the right attitude everyday lol,fear
429,"Donating to Trump puts a damper on a very exciting @Cubs season. Really bad look, Ricketts family.",sadness
4861,RAM upgrade=done! FF still slow so disabling all add-ons  Not sure which ones will make the cut to be honest. It's like Sophie's Choice!,neutral
4110,Follow me on Snapchat 👻 Carlabtst15 #snapchat #snap,anger
